MEMS 1	MEMS 2	MEMS 3	MEMS 4bis	MEMS 4	MEMS 5	MEMS 6	MEMS 7	MEMS 8	MEMS 15bis	MEMS 9	MEMS 10bis	MEMS 11bis	MEMS 17bis	MEMS 18bis	MEMS 19bis
-11.910	2.417	-0.470	-8.676	-0.520	-0.656	18.992	23.729	11.257	-11.236	-4.522	0.527	7.130	3.489	2.091	-7.145
-11.906	3.417	-0.480	-6.678	-0.520	-1.656	18.998	23.718	7.254	-10.235	-3.525	0.536	7.120	3.484	2.096	-6.152
-10.902	3.418	-0.489	-1.679	1.479	-1.655	19.003	23.708	3.251	-9.233	-3.529	-0.455	8.111	4.479	2.101	-4.159
-10.898	7.419	-0.499	1.320	3.479	-1.655	19.008	21.697	-1.752	-9.232	-2.532	-1.447	9.101	5.474	3.106	-4.167
-9.894	8.419	0.492	4.318	6.478	-1.654	16.013	18.686	-10.755	-8.230	-1.536	-1.438	9.092	5.469	3.111	-2.174
-8.890	10.420	1.482	4.317	7.478	-1.654	14.018	15.675	-13.757	-7.228	-0.540	-1.429	9.082	5.464	3.116	-2.181
-8.886	12.421	2.473	8.316	7.477	-1.653	11.023	8.665	-16.760	-6.227	-0.543	-1.421	9.073	4.459	3.121	-0.189
-8.882	13.421	2.463	10.315	7.477	-1.653	8.028	5.654	-16.763	-6.225	0.453	-1.412	8.063	4.454	4.126	0.804
-8.878	13.422	5.453	10.313	5.476	-1.652	6.033	2.643	-18.766	-6.224	1.450	-0.403	5.054	3.449	5.131	1.797
-8.874	13.423	6.444	10.312	3.476	-1.652	3.038	2.632	-18.768	-6.222	2.446	-0.395	4.044	3.444	6.136	1.789
-8.870	13.424	6.434	9.311	1.475	-1.651	1.043	-1.378	-16.771	-5.220	2.443	2.614	2.034	0.439	8.141	1.782
-8.866	11.424	7.425	7.309	-1.525	-1.651	-0.952	-1.389	-14.774	-5.219	2.439	4.623	2.025	-1.566	8.146	1.775
-8.862	10.425	7.415	5.308	-4.526	-1.650	-2.947	-1.400	-10.777	-5.217	2.435	6.631	0.015	-2.571	11.151	-0.233
-10.858	7.426	7.406	2.307	-6.526	-1.650	-3.942	-1.411	-6.779	-5.216	1.432	8.640	-0.994	-4.576	13.157	-1.240
-10.854	1.426	6.396	-1.694	-9.527	-0.649	-5.937	0.578	-2.782	-5.214	0.428	10.649	-1.004	-6.581	15.162	-3.248
-11.850	-1.573	5.387	-5.696	-12.527	0.351	-7.932	1.568	1.215	-5.212	-0.575	12.657	-0.013	-8.586	16.167	-6.255
-12.846	-4.572	3.377	-9.697	-12.528	2.352	-8.927	3.557	5.212	-4.211	-2.579	14.666	0.977	-9.591	17.172	-9.262
-13.842	-4.572	1.368	-13.698	-13.528	5.352	-8.922	5.546	8.210	-3.209	-4.582	18.675	2.967	-11.596	17.177	-12.270
-13.838	-8.571	-0.642	-17.700	-13.529	5.353	-9.917	5.536	12.207	-2.208	-6.586	18.683	4.958	-11.600	17.182	-15.277
-14.834	-9.570	-3.652	-20.701	-10.529	9.353	-11.912	6.525	15.204	-1.206	-10.590	19.692	8.948	-12.605	14.187	-18.284
-15.830	-10.570	-4.661	-23.702	-9.530	9.354	-11.907	6.514	15.201	-0.204	-11.593	19.701	11.939	-12.610	14.192	-21.292
-15.826	-11.569	-4.671	-25.703	-6.530	10.354	-11.902	4.503	15.199	0.797	-11.597	18.709	15.929	-11.615	9.197	-25.299
-16.822	-10.568	-4.680	-25.705	-4.531	10.354	-11.897	2.492	15.196	0.799	-13.600	17.718	18.919	-10.620	9.202	-26.306
-16.818	-9.568	-4.690	-24.706	-2.531	8.355	-10.892	0.482	13.193	2.800	-13.604	15.727	24.910	-9.625	4.207	-27.314
-17.814	-8.567	-3.699	-22.707	0.468	6.356	-9.887	-2.529	11.190	2.802	-12.607	13.735	26.900	-8.630	1.212	-27.321
-16.810	-6.566	-2.709	-19.709	2.468	3.356	-7.882	-5.540	9.188	2.804	-11.611	10.744	28.891	-7.635	-0.783	-25.328
-16.806	-6.566	-0.719	-16.710	4.467	0.357	-6.877	-8.551	7.185	2.805	-9.614	8.753	28.881	-5.640	-1.778	-23.336
-16.801	-4.565	1.272	-12.711	6.467	-3.643	-3.872	-10.561	5.182	2.807	-7.618	5.761	28.871	-4.645	-2.773	-21.343
-15.797	-4.564	2.262	-8.713	7.466	-12.643	-1.867	-13.572	4.179	2.808	-5.622	2.770	26.862	-3.650	-2.768	-18.350
-14.794	-1.564	4.253	-4.714	8.466	-12.642	1.138	-14.583	3.177	2.810	-3.625	0.779	24.852	-2.655	-1.763	-14.358
-12.789	-0.563	6.243	-0.715	8.465	-16.641	3.143	-16.594	3.174	1.811	-1.629	-1.213	21.843	-1.660	-0.758	-11.365
-10.785	1.438	6.234	2.284	7.465	-20.641	5.148	-16.605	3.171	1.813	0.368	-3.204	17.833	0.335	0.247	-7.373
-9.781	3.438	6.224	5.282	7.464	-23.640	7.153	-15.615	4.168	1.815	1.364	-6.195	14.824	1.331	1.252	-1.380
-6.777	5.439	6.215	9.281	3.464	-25.640	9.158	-15.626	5.166	1.816	2.361	-6.187	10.814	1.326	2.257	-1.387
-4.773	7.440	5.205	9.280	1.463	-26.640	9.163	-13.637	8.163	1.818	3.357	-6.178	3.804	3.321	3.262	0.605
-2.769	10.440	4.196	10.278	-0.537	-25.639	9.168	-11.648	10.160	2.819	3.354	-7.169	3.795	4.316	3.267	3.598
-0.765	12.441	4.186	8.277	-3.538	-22.638	9.173	-6.658	10.157	3.821	2.350	-6.161	-1.215	7.311	3.272	4.591
1.239	15.442	3.176	7.276	-3.539	-18.638	8.178	-6.669	11.155	3.823	2.346	-5.152	-1.224	9.306	3.277	4.583
3.243	18.442	3.167	5.275	-7.539	-15.637	6.183	0.320	11.152	3.824	1.343	-4.143	-2.234	11.301	3.282	4.576
5.247	20.443	3.157	3.273	-9.539	-15.637	4.188	0.309	11.149	3.826	1.339	-4.135	-2.244	13.296	3.287	3.569
6.251	23.444	4.148	2.272	-10.540	-6.636	2.193	5.299	11.147	3.827	1.336	-3.126	-0.253	15.291	3.293	1.561
6.255	23.444	4.138	0.271	-11.541	-2.636	0.198	8.288	10.144	2.829	1.332	-1.117	1.737	17.286	3.298	-0.446
6.259	23.445	7.129	-0.730	-11.541	1.365	-1.797	10.277	9.141	1.830	2.329	-0.109	4.728	19.282	3.303	-1.453
6.263	23.445	9.119	-0.732	-10.542	5.365	-2.792	11.266	7.138	0.832	2.325	0.900	7.718	20.277	4.308	-3.461
6.267	19.446	11.110	0.267	-9.542	7.366	-4.787	11.255	6.136	-0.166	3.322	2.909	11.708	21.272	4.313	-5.468
6.271	16.447	13.100	1.266	-7.543	10.366	-5.782	11.245	5.133	-1.165	3.318	3.917	17.699	21.267	5.318	-6.475
6.275	13.447	15.090	3.264	-4.543	12.367	-6.777	11.234	4.130	-2.163	4.314	5.926	17.689	21.262	5.323	-8.483
5.279	13.448	17.081	7.263	-2.544	15.367	-7.772	9.223	3.127	-4.162	4.311	7.935	20.680	21.257	4.328	-10.490
5.283	5.449	19.071	7.262	0.456	15.368	-8.767	7.212	2.125	-4.160	4.307	9.943	22.670	20.252	3.333	-10.497
5.287	2.449	19.062	12.261	6.455	16.368	-8.762	5.201	1.122	-5.158	4.304	10.952	23.660	18.247	-0.662	-12.505
4.291	-1.550	19.052	12.259	7.455	17.369	-8.757	3.191	2.119	-5.157	3.300	12.961	23.651	16.242	-4.657	-12.512
4.295	-4.549	17.043	16.258	7.454	17.369	-8.752	-2.820	2.117	-5.155	2.297	16.969	23.641	11.237	-4.652	-15.519
3.299	-6.549	17.033	16.257	9.454	18.370	-8.747	-2.831	3.114	-4.154	1.293	16.978	22.631	11.233	-7.647	-17.527
3.303	-8.548	13.024	16.255	9.453	17.370	-9.742	-7.842	4.111	-4.152	-2.710	17.987	18.622	8.228	-15.642	-17.534
1.307	-9.547	10.014	15.254	8.453	17.371	-9.737	-7.852	5.108	-4.151	-3.714	19.995	15.612	5.223	-15.637	-18.541
0.312	-8.547	7.004	13.253	7.452	16.371	-9.732	-11.863	5.106	-2.149	-3.717	20.004	12.603	-0.782	-21.632	-21.549
0.315	-8.546	4.995	10.252	4.452	15.372	-10.727	-12.874	6.103	-1.148	-6.721	20.013	12.593	-2.787	-21.627	-23.556
-0.680	-6.545	1.985	6.250	2.451	13.372	-10.722	-13.885	7.100	-0.146	-6.724	18.021	6.583	-5.792	-24.622	-24.564
-4.676	-4.545	-1.024	3.249	-0.549	11.373	-10.717	-13.896	7.098	-0.144	-7.728	17.030	3.574	-7.797	-25.617	-24.571
-6.672	0.456	-3.034	-0.752	-2.550	9.373	-11.712	-12.906	6.095	1.857	-6.732	14.039	1.564	-9.802	-24.612	-24.578
-7.668	0.456	-4.043	-3.753	-5.550	6.374	-11.707	-11.917	6.092	2.859	-6.735	11.047	-0.446	-11.807	-22.607	-24.586
-7.664	5.457	-5.053	-6.755	-6.551	3.374	-11.702	-10.928	4.090	2.860	-4.739	8.056	-2.455	-12.811	-20.602	-23.593
-10.660	5.458	-6.062	-8.756	-7.551	-2.625	-11.697	-7.939	3.087	3.862	-3.742	5.065	-3.465	-12.816	-17.597	-22.600
-11.656	9.458	-6.072	-9.757	-7.552	-2.625	-10.692	-7.950	1.084	3.863	-1.746	2.073	-4.474	-12.821	-13.592	-21.608
-11.652	10.459	-6.081	-10.758	-4.552	-5.624	-8.687	-4.960	-0.919	3.865	0.251	-0.918	-5.484	-11.826	-6.587	-19.615
-10.648	10.460	-6.091	-10.760	-1.553	-8.624	-6.682	-3.971	-3.921	4.867	4.247	-3.909	-5.494	-10.831	-6.582	-18.622
-10.644	10.460	-6.101	-7.761	-1.553	-12.623	-5.677	0.018	-4.924	4.868	4.244	-5.901	-5.503	-5.836	-3.577	-15.630
-9.640	10.461	-5.110	-6.762	3.446	-13.623	-5.672	1.007	-6.927	4.870	5.240	-5.892	-5.513	-1.841	-0.572	-15.637
-7.636	9.462	-5.120	-6.764	5.445	-14.622	-2.667	1.997	-8.929	4.871	7.237	-5.883	-4.523	-1.846	5.433	-12.644
-6.632	7.462	-5.129	-4.765	7.445	-14.622	-1.662	3.986	-7.932	3.873	7.233	-3.875	-4.532	7.150	7.438	-12.652
-5.628	4.463	-6.139	-1.766	8.444	-14.621	-1.657	3.975	-7.935	3.874	6.229	-1.866	-3.542	12.145	9.443	-10.659
-4.624	4.464	-6.148	-0.767	8.444	-13.620	-0.652	4.964	-5.938	3.876	6.226	0.143	-3.552	17.140	11.448	-10.666
-4.620	2.464	-7.158	0.231	7.443	-12.620	-1.647	4.953	-3.940	3.878	4.222	2.151	-1.561	21.135	12.453	-8.674
-5.616	1.465	-8.167	0.230	5.443	-11.619	-2.642	4.943	-0.943	3.879	2.219	4.160	-0.571	25.130	14.458	-7.681
-6.612	-1.535	-8.177	-0.771	2.442	-9.619	-3.637	3.932	3.054	4.881	1.215	5.169	0.420	28.125	15.463	-6.688
-8.608	-2.534	-9.187	-1.772	-1.558	-7.618	-4.633	3.921	6.052	4.882	-0.788	7.177	1.410	31.120	16.468	-5.696
-8.604	-3.533	-9.196	-2.774	-10.559	-5.618	-5.628	2.910	9.049	5.884	-2.792	8.186	2.400	32.116	16.473	-3.703
-11.600	-4.533	-8.206	-4.775	-10.559	-2.617	-6.623	1.899	12.046	7.885	-4.795	8.195	3.391	32.111	16.478	-2.710
-14.595	-4.532	-7.215	-5.776	-14.560	-2.617	-8.618	1.889	15.044	8.887	-5.799	8.203	4.381	31.106	17.483	-1.718
-15.591	-5.531	-4.225	-7.777	-22.560	-1.616	-8.613	0.878	17.041	9.889	-6.802	7.212	6.371	29.101	15.488	-0.725
-17.587	-6.531	-2.234	-8.779	-22.561	0.384	-8.608	-0.133	18.038	10.890	-7.806	6.221	6.362	26.096	15.493	-0.732
-17.583	-6.530	-2.244	-9.780	-24.561	1.385	-8.603	-0.144	18.035	12.892	-7.809	5.229	7.352	18.091	14.498	-0.740
-17.579	-6.530	2.747	-10.781	-25.562	1.385	-7.598	-0.155	18.033	13.893	-8.813	4.238	8.342	13.086	12.503	-1.747
-16.575	-7.529	5.737	-10.783	-24.562	2.386	-4.593	0.835	14.030	13.895	-7.817	4.247	10.333	13.082	9.508	-2.754
-11.571	-7.528	7.728	-10.784	-23.563	2.386	-2.588	0.824	11.027	12.896	-7.820	4.255	11.323	5.077	7.513	-2.762
-11.567	-7.528	9.718	-9.785	-20.563	3.387	-2.583	2.813	9.025	10.898	-7.824	5.264	11.313	1.072	6.518	-7.769
-3.563	-7.527	9.708	-9.786	-16.564	3.387	1.422	3.802	5.022	8.899	-6.827	6.273	12.304	-1.933	5.523	-9.776
-3.559	-7.527	12.699	-8.788	-13.565	3.388	2.427	4.791	2.019	6.901	-6.831	7.281	13.294	-3.938	4.528	-12.784
5.445	-6.526	13.689	-7.789	-10.565	3.388	3.432	5.781	-1.983	4.902	-5.834	7.290	13.284	-3.943	3.533	-15.791
9.449	-4.525	13.680	-7.790	-6.566	3.389	4.437	5.770	-4.986	1.904	-4.838	10.299	13.275	-6.948	2.538	-17.798
14.453	-3.525	12.670	-6.791	-3.566	2.390	5.442	5.759	-7.989	-0.094	-4.841	12.307	13.265	-6.952	1.543	-20.806
17.457	-1.524	11.661	-6.793	-1.567	2.390	5.447	5.748	-9.991	-3.093	-3.845	13.316	13.255	-6.957	0.548	-22.813
19.461	0.477	9.651	-5.794	0.433	2.391	4.452	3.737	-11.994	-4.091	-2.848	14.325	13.246	-6.962	0.553	-24.820
21.465	1.477	7.641	-5.795	1.432	1.391	2.457	2.727	-13.997	-6.090	-2.852	14.333	13.236	-6.967	-0.442	-24.828
21.469	2.478	2.632	-4.796	2.432	1.392	1.462	0.716	-15.999	-7.088	-1.855	15.342	12.226	-5.972	-4.437	-24.835
19.473	3.478	2.622	-4.798	2.431	0.392	-3.533	-2.295	-17.002	-7.087	-1.859	15.351	12.217	-4.977	-5.432	-23.842
19.477	3.479	0.613	-3.799	2.431	-0.607	-3.528	-7.306	-17.005	-6.085	-0.862	15.359	12.207	-3.981	-5.427	-20.850
17.482	4.480	-2.397	-3.800	1.430	-1.607	-6.523	-7.317	-17.007	-4.084	-0.866	15.368	12.197	-3.986	-9.422	-17.857
15.486	4.480	-7.406	-3.801	0.430	-2.606	-12.518	-9.327	-16.010	-4.082	-0.869	14.377	11.188	-2.991	-11.417	-17.864
9.490	4.481	-10.416	-4.803	-0.571	-2.606	-14.513	-11.338	-14.013	-1.080	0.127	14.385	11.178	-1.996	-11.412	-14.872
5.494	3.481	-11.425	-4.804	-0.571	-3.605	-16.508	-14.349	-14.015	0.921	0.124	13.394	9.168	-1.001	-13.407	-7.879
3.498	2.482	-13.435	-5.805	-1.572	-3.605	-17.503	-14.360	-12.018	1.923	-0.880	13.403	9.159	-1.005	-13.402	-3.886
3.502	2.483	-13.444	-6.806	-0.572	-3.604	-18.498	-13.371	-7.021	2.924	-1.883	13.411	7.149	-0.010	-12.397	0.106
-1.494	1.483	-14.454	-7.808	-0.573	-2.603	-18.493	-12.381	-4.023	2.926	-2.887	13.420	6.139	-0.015	-11.392	0.099
-3.490	0.484	-14.464	-7.809	0.426	-2.603	-17.488	-11.392	-0.026	4.927	-2.890	13.429	5.130	-0.020	-9.387	7.092
-4.486	0.484	-13.473	-8.810	2.426	-1.602	-16.483	-9.403	2.971	3.929	-3.894	13.437	4.120	-0.025	-6.382	10.084
-4.482	0.485	-12.483	-8.811	3.425	-0.602	-14.478	-7.414	5.969	3.930	-4.898	13.446	4.110	-0.030	-3.377	12.077
-6.478	0.486	-11.492	-8.813	4.425	-0.601	-11.473	-4.425	8.966	3.932	-5.901	13.455	4.101	-0.034	0.628	13.070
-7.474	2.486	-9.502	-7.814	6.424	0.399	-8.468	-3.436	10.963	2.933	-5.905	12.463	3.091	-1.039	4.633	14.062
-8.470	3.487	-7.511	-6.815	7.424	1.400	-1.464	-1.446	11.961	0.935	-6.908	11.472	3.081	-1.044	8.638	13.055
-9.466	5.487	-6.521	-4.816	7.423	2.400	1.542	-0.457	12.958	-0.063	-7.912	10.481	3.072	-2.049	11.643	11.048
-10.462	7.488	-6.530	-2.818	7.423	3.401	1.546	0.532	12.955	-0.062	-7.915	8.489	4.062	-2.054	15.648	6.040
-11.458	9.489	-5.540	-0.819	7.422	3.401	3.551	0.521	11.953	-0.060	-7.919	5.498	5.052	-3.058	17.653	6.033
-11.454	11.489	-5.550	1.180	3.422	3.402	7.556	0.510	9.950	-1.059	-7.922	5.507	6.043	-3.063	20.658	2.026
-13.449	12.490	-5.559	4.179	1.421	4.403	7.561	-0.500	4.947	-1.057	-7.926	4.515	6.033	-3.068	20.663	-1.982
-14.445	13.490	-5.569	7.178	-2.579	4.403	7.566	-0.511	4.945	0.944	-7.929	1.524	6.023	-2.073	20.668	-10.989
-15.441	14.491	-6.578	8.176	-5.580	4.404	6.571	-0.522	1.942	1.946	-7.933	0.533	6.013	-2.078	18.673	-14.996
-15.437	14.492	-5.588	9.175	-9.580	4.404	5.576	-0.533	-4.061	1.947	-6.936	0.541	5.004	-1.082	16.678	-19.004
-16.433	13.492	-4.597	9.174	-13.581	4.405	3.581	0.456	-7.063	3.949	-6.940	0.550	3.994	-1.087	14.683	-22.011
-15.429	9.493	-3.607	6.173	-17.582	4.405	1.586	1.445	-8.066	4.950	-6.943	0.559	2.984	-0.092	11.688	-25.018
-14.425	7.493	-2.616	4.171	-20.582	4.406	-0.409	2.435	-9.069	5.952	-6.947	1.567	1.975	-0.097	8.693	-26.026
-14.421	7.494	0.374	2.170	-22.583	3.406	-2.404	3.424	-9.071	5.953	-6.950	1.576	0.965	-0.102	5.698	-27.033
-10.417	3.495	3.364	-1.831	-25.583	2.407	-4.399	5.413	-9.074	6.955	-5.954	2.585	-1.045	-0.106	2.703	-27.040
-7.413	-2.505	6.355	-4.832	-26.584	1.408	-6.394	6.402	-7.077	6.956	-6.957	2.593	-1.054	-1.111	-0.292	-25.048
-5.409	-5.504	10.345	-8.834	-26.584	1.408	-6.389	8.391	-5.079	6.958	-6.961	3.602	-2.064	-1.116	-2.287	-24.055
-2.405	-8.504	17.336	-11.835	-26.585	-0.591	-7.384	9.381	-3.082	5.959	-6.964	3.611	-1.074	-2.121	-4.282	-22.062
0.599	-11.503	17.326	-15.836	-25.585	-2.591	-8.379	10.370	-0.085	4.961	-6.968	3.619	-0.083	-3.126	-6.277	-18.070
3.603	-12.502	19.317	-15.837	-23.586	-2.590	-8.374	10.359	1.913	1.963	-6.971	4.628	0.907	-3.130	-7.273	-18.077
5.607	-13.502	22.307	-16.839	-18.586	-4.590	-7.369	9.348	5.910	1.964	-6.975	4.637	4.897	-3.135	-9.267	-16.084
8.611	-13.501	22.298	-16.840	-15.587	-5.589	-6.364	9.337	7.908	0.966	-6.978	4.645	6.887	-3.140	-8.263	-14.092
8.615	-12.501	21.288	-14.841	-15.587	-8.589	-6.359	7.326	8.905	-2.033	-6.982	4.654	6.878	-1.145	-8.258	-13.099
8.620	-10.500	21.279	-11.842	-9.588	-9.588	-5.354	5.316	8.902	-3.031	-6.985	5.663	9.868	-0.150	-8.253	-13.106
8.624	-9.499	16.269	-9.843	-6.589	-10.587	-4.350	4.305	7.900	-5.030	-6.989	5.671	10.858	-0.154	-7.248	-14.114
4.628	-6.499	12.259	-6.845	-3.589	-10.587	-2.345	4.294	5.897	-6.028	-6.992	6.680	11.849	1.841	-6.243	-15.121
2.632	-2.498	8.250	-3.846	-1.590	-10.586	-2.340	0.283	4.894	-7.027	-7.996	10.689	10.839	5.836	-5.238	-16.128
0.636	-0.498	3.240	-0.847	0.410	-10.586	-1.335	-0.728	2.892	-8.025	-7.999	11.697	9.829	8.831	-4.233	-16.136
-2.360	-0.497	-1.769	1.152	2.409	-10.585	-0.330	-1.738	-0.111	-8.024	-8.003	13.706	7.820	10.827	-2.228	-17.143
-5.356	2.503	-6.779	5.150	3.409	-9.585	-0.325	-2.749	-3.114	-9.022	-8.006	15.715	4.810	12.822	-0.223	-17.150
-7.352	3.504	-10.788	5.149	5.408	-8.584	0.680	-3.760	-5.116	-9.021	-8.010	17.723	1.800	14.817	0.782	-17.158
-10.348	4.505	-14.798	6.148	5.408	-7.584	0.685	-3.771	-7.119	-8.019	-8.013	19.732	-1.210	15.812	1.787	-17.165
-11.344	4.505	-17.807	7.147	6.407	-5.583	-0.310	-3.782	-9.121	-8.018	-7.017	20.741	-4.219	15.807	4.792	-16.172
-12.340	4.506	-20.817	7.145	6.407	-1.582	-0.305	-4.793	-10.124	-7.016	-7.020	20.749	-6.229	16.803	4.797	-13.180
-13.336	4.506	-21.827	7.144	6.406	-1.582	-0.300	-4.803	-11.127	-4.015	-6.024	20.758	-8.239	15.798	5.802	-12.187
-14.332	4.507	-19.836	7.143	5.405	0.419	-2.295	-4.814	-11.129	-4.013	-5.027	20.767	-10.249	14.793	6.807	-12.194
-13.328	4.507	-17.846	7.142	5.405	2.419	-3.290	-4.825	-10.132	-3.011	-4.031	19.775	-10.258	13.788	6.812	-11.202
-13.323	4.508	-17.855	6.141	5.404	6.420	-3.285	-3.836	-10.135	-0.010	-4.034	18.784	-9.268	9.784	6.817	-9.209
-13.319	4.509	-8.865	5.139	3.404	8.420	-3.280	-3.847	-8.137	0.992	-3.038	16.793	-7.278	6.779	5.822	-9.216
-11.315	5.509	-2.874	4.138	2.403	10.421	-2.275	-2.858	-3.140	1.993	-1.041	16.801	-3.287	6.774	3.827	-9.224
-9.311	5.510	3.116	3.137	1.403	11.421	-1.270	-1.868	-1.142	2.995	-0.045	14.810	-0.297	2.769	2.832	-9.231
-9.307	5.510	10.107	1.136	-0.598	11.422	-0.265	-1.879	-1.145	2.996	0.952	13.819	3.693	-0.235	1.837	-11.238
-5.303	5.511	16.097	-0.866	-1.598	11.423	1.739	0.110	4.852	1.998	1.948	11.827	3.683	-2.240	0.842	-12.246
-5.299	4.511	21.087	-2.867	-2.599	11.423	3.744	0.099	6.850	1.999	2.945	11.836	9.674	-3.245	-0.153	-12.253
-0.295	4.512	25.078	-4.868	-3.599	10.424	6.749	1.088	8.847	1.001	2.941	9.845	12.664	-4.250	-1.148	-12.260
2.709	2.513	28.068	-7.869	-4.600	9.424	8.754	2.077	9.844	0.002	3.938	8.853	15.654	-5.254	-2.144	-12.267
5.713	0.513	29.059	-9.870	-4.601	7.425	10.759	4.067	10.842	-1.996	4.934	7.862	17.644	-5.259	-3.139	-11.275
8.717	0.514	28.049	-11.872	-3.601	5.425	11.764	5.056	9.839	-3.995	5.931	6.871	18.635	-5.264	-4.134	-9.282
11.721	-2.486	26.040	-14.873	-3.602	3.426	12.769	6.045	8.837	-4.993	6.927	5.879	19.625	-5.269	-4.129	-4.289
14.725	-4.485	22.030	-15.874	-2.602	2.427	11.774	7.034	6.834	-6.992	7.924	2.888	19.615	-3.273	-5.124	-4.297
17.729	-6.485	9.021	-16.875	0.397	2.427	8.779	7.023	4.831	-9.990	8.920	2.897	18.606	-3.278	-5.119	-1.304
19.734	-8.484	2.011	-17.877	1.397	0.428	8.784	8.012	-0.171	-11.989	8.917	0.905	18.596	-1.283	-4.114	1.689
20.738	-10.483	2.002	-15.878	3.396	0.428	5.789	8.002	-0.174	-12.987	9.913	-2.086	17.586	0.712	-4.109	7.681
21.742	-11.483	-11.008	-14.879	3.396	0.429	1.794	7.991	-2.177	-14.986	9.910	-3.077	15.576	2.708	-3.104	9.674
20.746	-12.482	-17.018	-12.880	6.395	1.429	-6.201	6.980	-4.179	-14.984	9.906	-4.069	11.567	2.703	-1.099	10.667
16.750	-12.482	-21.027	-12.881	7.395	1.430	-10.196	5.969	-5.182	-15.983	9.903	-5.060	8.557	3.698	0.906	11.659
16.754	-12.481	-23.037	-7.883	7.394	2.431	-13.191	5.958	-5.184	-14.981	8.899	-6.051	6.547	3.693	2.911	11.652
10.758	-11.481	-24.046	-5.884	7.393	3.431	-16.187	3.947	-3.187	-13.980	6.896	-6.043	4.537	2.689	4.916	10.645
10.762	-11.480	-23.056	-3.885	6.393	3.432	-17.181	2.936	-2.190	-11.978	4.892	-7.034	1.528	1.684	6.921	9.637
1.766	-10.480	-20.065	-1.886	5.392	4.432	-18.177	0.926	-0.192	-9.977	1.889	-7.026	-0.482	0.679	8.926	6.630
-3.230	-7.479	-16.075	-0.888	2.392	3.433	-17.172	-0.085	1.805	-6.975	-0.115	-6.017	-2.492	-0.326	9.931	4.623
-7.226	-6.478	-12.084	0.111	-1.609	3.434	-16.167	-2.096	4.803	-3.974	-3.118	-6.008	-3.502	-2.330	10.936	2.615
-11.222	-5.478	-1.094	0.110	-1.609	2.434	-14.162	-4.107	5.800	-0.972	-6.122	-5.000	-4.511	-3.335	10.941	-0.392
-15.218	-4.477	-1.104	0.109	-4.610	1.435	-12.157	-5.118	7.797	2.029	-8.125	-3.991	-6.521	-5.340	9.945	-3.399
-18.213	-3.477	3.887	0.108	-6.610	-0.565	-9.152	-7.129	7.795	6.031	-10.129	-2.982	-7.531	-6.344	8.950	-6.407
-21.209	-3.476	10.877	-0.894	-8.611	-2.564	-7.147	-9.139	6.792	9.032	-12.132	-2.974	-8.541	-6.349	6.955	-8.414
-24.205	-3.476	13.868	-1.895	-11.612	-4.564	-4.142	-10.150	6.790	12.034	-14.136	-1.965	-8.550	-7.354	1.960	-10.421
-24.201	-3.475	14.858	-1.896	-11.612	-7.563	-4.137	-10.161	4.787	17.035	-14.139	0.044	-8.560	-7.359	1.965	-14.428
-25.197	-3.475	14.849	-1.897	-11.613	-9.562	-4.132	-10.172	1.784	19.037	-13.142	0.052	-9.570	-6.363	-1.030	-15.436
-26.193	-3.474	15.839	-1.898	-10.613	-9.562	-6.127	-10.183	-3.218	19.038	-12.146	1.061	-9.580	-5.368	-6.025	-15.443
-24.189	-3.474	14.830	-0.900	-8.614	-11.561	-8.122	-9.194	-6.221	20.040	-10.149	2.070	-9.589	-3.373	-7.020	-16.450
-23.185	-3.473	14.820	-0.901	-7.614	-11.561	-11.118	-6.204	-9.223	20.041	-10.153	4.078	-8.599	0.622	-7.015	-17.458
-21.181	-3.472	12.810	0.098	-5.615	-11.560	-14.113	-3.215	-9.226	19.043	-8.156	6.087	-8.609	3.618	-7.010	-17.465
-19.177	-3.472	11.801	1.097	-3.615	-10.560	-17.108	-1.226	-12.229	17.044	-3.160	6.096	-7.619	5.613	-5.005	-16.472
-17.173	-2.471	10.791	2.096	-1.616	-9.559	-19.103	1.763	-13.231	15.046	-1.163	8.104	-6.629	8.608	-2.000	-16.480
-15.168	-1.471	8.782	3.094	-0.617	-7.558	-21.098	3.752	-14.234	13.047	1.833	9.113	-5.638	10.604	1.005	-15.487
-12.164	-0.470	7.772	4.093	0.383	-5.558	-23.093	5.741	-14.236	10.049	3.830	10.122	-2.648	12.599	5.010	-14.494
-10.160	0.530	6.763	4.092	1.382	-3.557	-23.088	7.730	-14.239	7.050	6.826	11.130	-0.658	14.594	9.015	-13.502
-7.156	0.531	5.753	3.091	2.382	-0.557	-21.083	8.720	-13.241	5.052	8.823	11.139	2.332	15.589	14.020	-12.509
-5.152	1.531	4.744	3.089	3.381	1.444	-19.078	8.709	-13.244	2.053	10.819	12.148	5.323	17.585	18.024	-11.516
-4.148	1.532	3.734	3.088	3.381	4.445	-11.073	9.698	-11.247	-0.945	12.816	12.156	9.313	17.580	26.029	-11.524
-2.144	1.533	0.725	2.087	4.380	6.445	-5.068	8.687	-11.249	-2.944	13.812	12.165	12.303	17.575	29.034	-10.531
-2.140	1.533	0.715	1.086	4.380	9.446	-0.063	7.676	-9.252	-5.942	15.809	12.174	15.293	17.571	31.039	-8.538
-1.136	1.534	-1.294	1.085	4.379	10.446	-0.058	6.665	-9.254	-6.941	16.805	11.182	17.284	15.566	31.044	-8.546
